"location","status_id","created_at","text"
"California, USA","1117065383989497857",2019-04-13 14:01:56,"@theonevortex @Fractalwatch No one is going to switch off the dollar for a very long time. The world doesn’t trust China and the EU can’t even get their member states to agree on much let alone Brexit. The US is stable due to our sheer size of economy AND military capabilities AND volumes of cash"
"Edmonton","1117209744253440003",2019-04-13 23:35:34,"Strong Alberta Party candidate in my own neck of the electoral woods in @katherineoneill .... UCP has best economic policy but @AlbertaParty also strong on economy and is more socially liberal. Still making up my mind. 
What about you? #abvote #ableg https://t.co/Zkb2iXu2NV"
"Edmonton","1116690538399354880",2019-04-12 13:12:26,"Which party will turn around our economy? 
UCP has soundest economic plan, but it would be a mistake to get rid of carbon tax. 
In today's world, we need all the help we can get marketing our oil, and the tax is a useful P.R. device. 
#abvote #ableg 

https://t.co/hHOUISUTRl"
"Tucson,AZ","1117209611113783296",2019-04-13 23:35:02,"Qatar Airways Economy Review - is it really best in class? https://t.co/jOKl5oLJuA via @FernwehSarah https://t.co/2OJK3pUr41"
"Atlanta","1117209603824078848",2019-04-13 23:35:00,"<U+2066>@WayneMessam<U+2069> Cancel the student debt? Sure. Then cancel mortgage debt. Cancel car debts. Cancel credit card debts. Cancel all debts and the economy will grow. How about no bills at all? <U+0001F44D><U+0001F3FB> https://t.co/OPd5okub1m"
"Memphis, USA","1117209574413602816",2019-04-13 23:34:53,"@BoudicaThe @lananothony @JewishWorker @quatzina @benshapiro He just signed a bill to do just that. Maybe you should research a little before making ignorant comments. You're embarrassing yourself. The president has done a lot to help our economy. He cleaned up the mess left by Obama, ya know the guy that said our economy will take..."
"San Francisco","1117209414572756992",2019-04-13 23:34:15,"@TechWriterNinja @onelharrison I remember reading an article that artists today should be learning HTML/CSS/JavaScript instead of waiting tables for side income. Could not agree more.

Tech is growth engine for economy, entry at any level = opportunity."
"El Paso, TX","1117209363792519169",2019-04-13 23:34:03,"Vlog Daily - from others - today: China Uncensored

China Is Propping Up Venezuela's Dying Economy For Oil (8:43)

#QuickTake vid-daily-003 by #borderObserver

https://t.co/qIQuWa6Z3F https://t.co/8KGsjiEdBk"
"Atlanta","1116897568053694465",2019-04-13 02:55:05,"@JimPolandcom @realDonaldTrump @BarackObama @FoxNews Hmmm right. Cause the economy isn’t helping everyone. Jesus.  Such a dumb comment. https://t.co/LiqZzd212W"
"Atlanta","1116927850509230080",2019-04-13 04:55:25,"@JimPolandcom @realDonaldTrump @BarackObama @FoxNews Regulatory fear that was there is not now. It’s why businesses coming back. Its why small business coming back hard as well.  Growth trends pretty close but here is difference;  https://t.co/Jbv4B1XsDX"
"Atlanta","1116819056882069504",2019-04-12 21:43:07,"@JimPolandcom @realDonaldTrump @BarackObama Regulatory fear that was there is not now. It’s why businesses coming back. Its why small business coming back hard as well.  Growth trends pretty close but here is difference;  https://t.co/Jbv4B1XsDX"
"Atlanta","1117209285077929984",2019-04-13 23:33:44,"@troyvanderpool @BetoORourke Regulatory fear that was there is not now. It’s why businesses coming back. Its why small business coming back hard as well.  Growth trends pretty close but here is difference;  https://t.co/Jbv4B1XsDX"
"Atlanta","1116760746447097856",2019-04-12 17:51:25,"@camillewluv @tedlieu Lol. Stop watching MSNBC and look at the economy.  This administration is doing great things for average Americans. https://t.co/rzTz6s9xkX"
"Atlanta","1116927431477211137",2019-04-13 04:53:45,"@JimPolandcom @realDonaldTrump @BarackObama @FoxNews Wrong again. Regulatory fear that was there is not now. It’s why businesses coming back. Its why small business coming back hard as well.  Growth trends pretty close but here is difference;  https://t.co/Jbv4B1XsDX"
"Maryland","1117209182070038529",2019-04-13 23:33:20,"@NevadaJack2 imagine if dems focused on economy, reducing taxes, illegal immigration, repairing highways, fixing medical care, instead of being political bias against the President of the USA, @RepRichardNeal should have more to do$"
"Charlotte NC","1117209036758319104",2019-04-13 23:32:45,"@AOCpress So the climate only changes for the immigrants and they are moving to a non climate change country? In always learning from AOC... I thought it was socialism that ruined their economy."
"Charlotte NC","1117209141154598912",2019-04-13 23:33:10,"So the climate only changes for the immigrants and they are moving to a non climate change country? In always learning from AOC... I thought it was socialism that ruined their economy. https://t.co/63Zbkk0TKj"
"Troy, NY, USA","1117208971927068672",2019-04-13 23:32:30,"Final keynote panel of #Ttw19 ! #k4 on the political economy of video games https://t.co/FyfvIXqDB9"
"Australia","1117208846391566341",2019-04-13 23:32:00,"Millennials Most Worried About Markets, Economy, Survey Finds: https://t.co/Hz9b27wf9n #googleads #facebookads #funnels #leads #mortardigital"
"cambridge, MA","1117208807762026498",2019-04-13 23:31:51,"last panel of #TtW19 is #k4, “ready worker one,” on the political economy of video games: @jsantley @DanjoKaz00ie vicky osterweil @donoteat1 @Danielleri https://t.co/vSV0jlNFXW"
"Australia","1117208509030887424",2019-04-13 23:30:39,"#insiders A strong economy? If true, who is paying the price. Coalition stopped welfare payments to 55,000 homeless or at-risk jobseekers in six months
Payment suspensions under new compliance regime condemned as a ‘social security horror show’
https://t.co/tkWk2YCttq"
"IN","1117208468035915777",2019-04-13 23:30:30,"AOC is supposedly a Socialist, yet lives in a very expensive apartment, already been caught hiding  money. Takes the planes, rides in limousines instead of taking economy safe rides. Not so surprising considering that's how the top 1% Socialist live. Everyone else can starve."
"California, USA","1117208463409442818",2019-04-13 23:30:29,"@Alyssa_Milano Why not? They improve the economy and commit less crimes and Pelosi says their gifts of love...<U+0001F602> Looks like you're being exposed for what you really are. Elitist liberals that live in gated white communities, you only want the illegals in OUR neighborhoods not yours. Busted."
"calgary","1117208423135768576",2019-04-13 23:30:19,"@MgS_2011 @canadianglen @PostmediaNews Kenney’s plan for the economy is “throw a tantrum” - equalization? Tantrum! BC pipelines? Tantrum! Protestors? Tantrum! Carbon tax? Tantrum! And we all know you don’t give in to tantrums. #abvote #ableg #yyc #yeg"
"calgary","1116566310698115072",2019-04-12 04:58:47,"We need leaders who plan for the future, not pine for the past. Alberta can tap into progress and innovation to sustain our economy by choosing a dream instead of a memory. #ImWithRachel #abvote #ableg #yyc #yeg"
"Washington, DC","1117073706726109184",2019-04-13 14:35:00,"Gov. Doug Ducey signs bill to make Arizona the first state to reciprocate job licensing! #ampFW https://t.co/YyxifAmpfO"
"Washington, DC","1117208351564341248",2019-04-13 23:30:02,"ICYMI we were LIVE w/ House @WaysandMeansGOP Ranking Member @RepKevinBrady in a FreedomWorks EXCLUSIVE!

We're talking how higher taxes damage our economy as part of our #PayYourFairShareFirst campaign! #ampFW 

https://t.co/XWPZ50USrG 

WATCH: https://t.co/f5q8B3b2Ga https://t.co/fyyt214AIY"
"Washington, DC","1117204573628895233",2019-04-13 23:15:01,"The Federal Reserve needs (Stephen) Moore transparency! #ampFW
#StandWithSteve @FoxBusiness https://t.co/AeCRJ2scxw"
"Washington, DC","1117098873384783872",2019-04-13 16:15:00,"A booming economy makes the Democratic campaign to raise the minimum wage superfluous! #ampFW via @AndyPuzder https://t.co/OtmmqyK19I"
"Washington, DC","1117140469732061185",2019-04-13 19:00:18,"Stephen Moore isn't afraid to challenge the establishment! He believes in sound money and hands-off, pro-growth economic policies!

His confirmation would bring another round of much-needed change to Washington! #StandWithSteve #Trumponomics
 
#ampFW via https://t.co/pq4wpQzDhj https://t.co/1w3DgKRS0M"
"Washington, DC","1116845987241263104",2019-04-12 23:30:08,"ICYMI we were LIVE w/ House @WaysandMeansGOP Ranking Member @RepKevinBrady in a FreedomWorks EXCLUSIVE!

We're talking how higher taxes damage our economy as part of our #PayYourFairShareFirst campaign! #ampFW 

https://t.co/XWPZ50USrG 

WATCH: https://t.co/f5q8B3b2Ga https://t.co/A3LCb4ntTE"
"Washington, DC","1116778108840022016",2019-04-12 19:00:24,"Stephen Moore isn't afraid to challenge the establishment! He believes in sound money and hands-off, pro-growth economic policies!

His confirmation would bring another round of much-needed change to Washington! #StandWithSteve #Trumponomics
 
#ampFW via https://t.co/pq4wpQzDhj https://t.co/XhFVTZE8IT"
"Washington, DC","1116711319883931648",2019-04-12 14:35:00,"Gov. Doug Ducey set to sign bill to make Arizona the first state to reciprocate job licensing! #ampFW https://t.co/YyxifAmpfO"
"Washington, DC","1117123283189678085",2019-04-13 17:52:00,"NEW Poll: 58% of voters approve Trump Economy ahead of 2020 
#Trumponomics #ampFW https://t.co/d0au0jGulb"
"Washington, DC","1116760902680727553",2019-04-12 17:52:02,"NEW Poll: 58% of voters approve Trump Economy ahead of 2020 
#Trumponomics #ampFW https://t.co/d0au0joSWB"
"Washington, DC","1116689176366407685",2019-04-12 13:07:01,"Similar to President Trump, Stephen Moore is an anti-establishment voice and critic of the D.C. swamp.

Stephen Moore is a pro-growth economic champion!

#Trumponomics #StandWithSteve 
#ampFW via @FoxBusiness  https://t.co/pq4wpQzDhj https://t.co/VXbpaxEjTA"
"Washington, DC","1117051564080992256",2019-04-13 13:07:01,"Similar to President Trump, Stephen Moore is an anti-establishment voice and critic of the D.C. swamp.

Stephen Moore is a pro-growth economic champion!

#Trumponomics #StandWithSteve 
#ampFW via @FoxBusiness  https://t.co/pq4wpQzDhj https://t.co/4Mr3mX0OCu"
"New Albany, IN","1117208335579795460",2019-04-13 23:29:58,"No. @realDonaldTrump, our economy sucks now! I have gotten fewer than $1000 back AGAIN this year. Before you were president I routinely got more than $2000 back a year. Suck it."
"North Highlands, CA","1117208245536317442",2019-04-13 23:29:37,"1 of 2:
The ACA was always about the Govt. takeover of 17% of our economy, while giving them full access to our medical info. w/o a warrant.
Our medical info. is only Classified 'Confidential. Ergo, ANYONE, with any Govt. security clearance,...."
"Miami, FL","1117208177555144704",2019-04-13 23:29:20,"Hay jackass, Social Security and Medicare aren't entitlements. How bout cutting corporate welfare and making sure the uber rich pay their fair share in taxes?

Alan Greenspan: Economy will 'fade' because of entitlement burden https://t.co/pKCMQfndVK"
"Carbondale","1117208169661575169",2019-04-13 23:29:19,"On now at #TtW19 “READY WORKER ONE” where we’re talking about the political economy of video games. https://t.co/wAX6mOQxj2"
"Edmonton, Alberta","1117208049335148544",2019-04-13 23:28:50,"So glad I don't work for post media anymore. It's an embarrassment that they're endorsing the UCP. #abvote 

https://t.co/CqB7GlNpo8"
"Virginia, USA","1117208022328270849",2019-04-13 23:28:43,"@RealJamesWoods Dems have been hollering how important imm's are for our economy, &amp; the safety for communities, they scream racism when conservatives voice sober concerns for the immagration overload. Trump's brilliant, he continues to expose the lefts HYPOCRISY."
"Brooklyn, NY","1117207924445732864",2019-04-13 23:28:20,"Need I also say that I just spent about a thousand bucks getting myself out of Wichita and to Tallahassee in time to do this festival, because I could not be rerouted in any sane fashion, because of my ticket class? Which was just basic economy, nothing crazy. Yeah, that too."
"Miami, FL","1117207855600427009",2019-04-13 23:28:04,"To all the professional sports teams in Miami when you don't make the playoffs you screw up the Economy.
We have 3 restaurants when you're in the playoffs we can employ a lot of people and sell a lot of product I'm pretty sure it's the same for everyone else."
"Austin, TX","1117207623017930752",2019-04-13 23:27:08,"Literally what is the last half of this saying??? What is an economy??? Society explain!!!! https://t.co/vgypXURh0h"
"La Ronge, Saskatchewan ","1117207434454601729",2019-04-13 23:26:23,"@JimboPopowich @RobNorrisSK @sherywels @SaskParty I understand that, but I do live here. Opportunities are growing &amp; Sask residents have lots of diversified options. To be honest, while the economy is down across the board, it’s an exciting time for our young ppl."
"New York","1117207290074083330",2019-04-13 23:25:49,"Top story: @PhilipHammondUK: 'Our economy is changing and it’s vital we have the tools to understand it, so I’m announcing £9m of new funding for @ONS. Hiring new data scientists, improving statistics and harnessing the… https://t.co/LyItWLsFco, see more https://t.co/eOJgDsLbzj"
"Harrisburg, PA","1117207209757302786",2019-04-13 23:25:30,"Scott Paul: Building/maintaining infrastructure creates jobs, stimulates the economy--look how many people get to work using our nation's highways &amp; infrastructure. It's a good return on investment.
@ScottPaulAAM @KeepItMadeinUSA #Tariffs #nafta2 #USMCA @freespeechtv"
